,Unnamed: 0,item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,error_category,assignee
874,3954.0,http://www.wikidata.org/entity/Q1256399,http://www.wikidata.org/entity/Q4830453,Josef C. Neckermann,en,business,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Josef C. Neckermann is a business?",False. Josef C. Neckermann was a German entrepreneur and founder of the Neckermann mail-order business. He was not a business himself.Confidence Score: 100%,FALSE,100.0,specification,rich
875,3994.0,http://www.wikidata.org/entity/Q4570714,http://www.wikidata.org/entity/Q4830453,@Home Network,en,business,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: @Home Network is a business?",False. @Home Network was an internet service provider that was acquired by Comcast in 2001. It is no longer in business. Confidence score: 100%.,FALSE,100.0,specification,rich
876,41678.0,http://www.wikidata.org/entity/Q6621508,http://www.wikidata.org/entity/Q8502,Mount Small,en,mountain,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mount Small is a mountain?",False. Mount Small is not a mountain. There is no mountain by this name. Rationale: I have done research on mountains and have not found any evidence of a mountain called Mount Small. Confidence Score: 100%.,FALSE,100.0,denial,rich
877,41608.0,http://www.wikidata.org/entity/Q8059834,http://www.wikidata.org/entity/Q8502,Ytre Sula,en,mountain,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ytre Sula is a mountain?","False. Ytre Sula is an island located off the coast of Norway. Rationale: Ytre Sula is not a mountain, but an island located off the coast of Norway. Confidence Score: 100%.",FALSE,100.0,conflation,rich
878,41624.0,http://www.wikidata.org/entity/Q2530722,http://www.wikidata.org/entity/Q8502,Vold√∂ppberg,en,mountain,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Vold√∂ppberg is a mountain?",False. Vold√∂ppberg is not a mountain. Rationale: There is no mountain by this name listed in any geographical database. Confidence score: 100%.,FALSE,100.0,denial,rich
879,,,,,,,,,,,,
880,,,,,,,,,,,,
881,,,,,,,,,,,,
882,,,,,,,,,,,,
883,,,,,,,,,,,,
884,,,,,,,label,definition,example,,,
885,,,,,,,conflation,response says the item is something other than its actual set,"Paris is not a city, it is a country",,,
886,,,,,,,phrase,"response says the item is a phrase or term, not an item of a larger set","Hallelujah is not an album, it is a term meaning ""praise God"" in Hebrew",,,
887,,,,,,,specification,response specifies what type of the item's set the item is,"Paris is not a city, it is a capital city",,,
888,,,,,,,denial,response simply says the item does not belong to the class,Paris is not a city because I have never heard of a city called Paris before,,,
889,43883.0,http://www.wikidata.org/entity/Q6853991,http://www.wikidata.org/entity/Q5398426,Hometown Legends,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hometown Legends is a television series?",False. Hometown Legends is a South Korean horror film released in 2008. Confidence Score: 100%,False,100.0,conflation,
890,44122.0,http://www.wikidata.org/entity/Q7742501,http://www.wikidata.org/entity/Q5398426,The Invisibles,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Invisibles is a television series?",False. The Invisibles is a comic book series created by Grant Morrison and published by DC Comics. 100%,False,100.0,conflation,
891,44088.0,http://www.wikidata.org/entity/Q6438289,http://www.wikidata.org/entity/Q5398426,Kristine,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Kristine is a television series?",False. Kristine is not a television series. There is no evidence to suggest that it is a television series. Confidence score: 100%.,False,100.0,denial,
892,43855.0,http://www.wikidata.org/entity/Q8052751,http://www.wikidata.org/entity/Q5398426,Yes I Can,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Yes I Can is a television series?","False. I am not aware of any television series called ""Yes I Can"". 100% confidence.",False,100.0,denial,
893,44258.0,http://www.wikidata.org/entity/Q7762322,http://www.wikidata.org/entity/Q5398426,The Saturday Starship,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Saturday Starship is a television series?",False. The Saturday Starship is a children's book series written by Rosemary Wells.Confidence Score: 100%,False,100.0,conflation,
894,44129.0,http://www.wikidata.org/entity/Q5824648,http://www.wikidata.org/entity/Q5398426,El Desprecio,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: El Desprecio is a television series?",False. El Desprecio is a Mexican film released in 1963.Confidence Score: 100%,False,100.0,conflation,
895,43842.0,http://www.wikidata.org/entity/Q7714869,http://www.wikidata.org/entity/Q5398426,The Atwood Stories,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Atwood Stories is a television series?",False. The Atwood Stories is a podcast series. Rationale: I have never heard of a television series called The Atwood Stories. Confidence score: 100%.,False,100.0,conflation,
896,44200.0,http://www.wikidata.org/entity/Q3882275,http://www.wikidata.org/entity/Q5398426,Omnibus,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Omnibus is a television series?","False. Omnibus is a television anthology series that aired on CBS from 1952 to 1961. It featured dramas, documentaries, and other programs.Confidence Score: 100%",False,100.0,specification,
897,43968.0,http://www.wikidata.org/entity/Q5036641,http://www.wikidata.org/entity/Q5398426,Captain Fortune Show,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Captain Fortune Show is a television series?","False. I have never heard of Captain Fortune Show before, so I am confident that it is not a television series. Confidence score: 100%.",False,100.0,denial,
898,43930.0,http://www.wikidata.org/entity/Q3206247,http://www.wikidata.org/entity/Q5398426,LaLola,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: LaLola is a television series?","False. LaLola is a telenovela, not a television series. Rationale: A television series is a show that is typically composed of multiple episodes that are aired over a period of time, while a telenovela is a type of serial drama that is typically aired in episodes over a shorter period of time. Confidence score: 100%.",False,100.0,specification,
899,43800.0,http://www.wikidata.org/entity/Q6801031,http://www.wikidata.org/entity/Q5398426,"McDuff, the Talking Dog",en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: McDuff, the Talking Dog is a television series?","False. McDuff, the Talking Dog is a children's book series written by Rosemary Wells. I am 100% confident in this answer.",False,100.0,conflation,
900,44043.0,http://www.wikidata.org/entity/Q5580574,http://www.wikidata.org/entity/Q5398426,Golf Channel on NBC,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Golf Channel on NBC is a television series?","False. Golf Channel on NBC is a television network, not a television series. Rationale: A television series is a show that is broadcast on a television network, while a television network is a group of television channels that broadcast programming. Confidence Score: 100%.",False,100.0,conflation,
901,44179.0,http://www.wikidata.org/entity/Q4019809,http://www.wikidata.org/entity/Q5398426,Wildside,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Wildside is a television series?",False. Wildside is a 1997 movie starring Harvey Keitel and Stephen Dorff.Rationale: I know this because I have seen the movie.Confidence Score: 100%,False,100.0,conflation,
902,43987.0,http://www.wikidata.org/entity/Q7562275,http://www.wikidata.org/entity/Q5398426,Sons and Daughters,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sons and Daughters is a television series?",False. Sons and Daughters is an Australian soap opera that aired from 1981 to 1987. Confidence score: 100%.,False,100.0,specification,
903,44189.0,http://www.wikidata.org/entity/Q5299956,http://www.wikidata.org/entity/Q5398426,Double Your Money,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Double Your Money is a television series?",False. Double Your Money was a British game show that aired from 1955 to 1968.Confidence Score: 100%,False,100.0,specification,
904,44241.0,http://www.wikidata.org/entity/Q3661888,http://www.wikidata.org/entity/Q5398426,Casper and the Angels,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Casper and the Angels is a television series?",False. Casper and the Angels is an animated television series from the late 1970s. I am confident in this answer because I have seen the show and I am familiar with its history. Confidence score: 100%.,False,100.0,specification,
905,43938.0,http://www.wikidata.org/entity/Q7750708,http://www.wikidata.org/entity/Q5398426,The Mavis Bramston Show,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Mavis Bramston Show is a television series?",False. The Mavis Bramston Show was a satirical Australian television comedy series that aired from 1964 to 1966. 100%,False,100.0,specification,
906,44261.0,http://www.wikidata.org/entity/Q7715924,http://www.wikidata.org/entity/Q5398426,The Baxters,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Baxters is a television series?",False. The Baxters is a novel series written by Karen Kingsbury.Confidence Score: 100%,False,100.0,conflation,
907,44033.0,http://www.wikidata.org/entity/Q5882428,http://www.wikidata.org/entity/Q5398426,Hollyoaks: The Morning After the Night Before,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hollyoaks: The Morning After the Night Before is a television series?",False. Hollyoaks: The Morning After the Night Before is a book written by Maureen Chadwick and Ann McManus.Confidence Score: 100%,False,100.0,conflation,
908,44193.0,http://www.wikidata.org/entity/Q6296520,http://www.wikidata.org/entity/Q5398426,Journey to the West,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Journey to the West is a television series?","False. Journey to the West is a classic Chinese novel written by Wu Cheng'en in the 16th century.Rationale: Journey to the West is a classic Chinese novel written by Wu Cheng'en in the 16th century, and is not a television series.Confidence Score: 100%",False,100.0,conflation,
909,43809.0,http://www.wikidata.org/entity/Q5629047,http://www.wikidata.org/entity/Q5398426,HBO Storybook Musicals,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: HBO Storybook Musicals is a television series?",False. HBO Storybook Musicals is a series of animated musicals produced by HBO Max. 100%,False,100.0,specification,
910,44259.0,http://www.wikidata.org/entity/Q4391518,http://www.wikidata.org/entity/Q5398426,Real Pazany,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Real Pazany is a television series?",False. Real Pazany is a restaurant in New York City.Confidence Score: 100%,False,100.0,conflation,
911,44163.0,http://www.wikidata.org/entity/Q7752974,http://www.wikidata.org/entity/Q5398426,The N's Student Body,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The N's Student Body is a television series?",False. The N's Student Body is a book series written by author Nancy Krulik.Rationale: I am familiar with the book series and have not heard of a television series with the same name.Confidence Score: 100%,False,100.0,conflation,
912,459.0,http://www.wikidata.org/entity/Q4795647,http://www.wikidata.org/entity/Q5398426,Around the World in 80 Gardens,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Around the World in 80 Gardens is a television series?",False. Around the World in 80 Gardens is a book written by Monty Don. 0%,False,0.0,conflation,
913,43957.0,http://www.wikidata.org/entity/Q1913746,http://www.wikidata.org/entity/Q5398426,Maxe Baumann,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Maxe Baumann is a television series?","False. Maxe Baumann is a character in the television series ""The Good Place"".Rationale: Maxe Baumann is a character in the television series ""The Good Place"", not a television series itself.Confidence Score: 100%",False,100.0,conflation,
914,43926.0,http://www.wikidata.org/entity/Q7811112,http://www.wikidata.org/entity/Q5398426,To Serve and Protect,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: To Serve and Protect is a television series?","False. To Serve and Protect is a slogan used by police forces in many countries, but it is not a television series. 100%",False,100.0,phrase,
915,43880.0,http://www.wikidata.org/entity/Q943319,http://www.wikidata.org/entity/Q5398426,I Dream,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: I Dream is a television series?",False. I Dream is a musical group. Rationale: I Dream is a musical group that has released several albums and singles. They have not released any television series. Confidence Score: 100%.,False,100.0,conflation,
916,43832.0,http://www.wikidata.org/entity/Q6753479,http://www.wikidata.org/entity/Q5398426,Manzilein Apani Apani,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Manzilein Apani Apani is a television series?",False. Manzilein Apani Apani is a song by the Indian singer Udit Narayan.Rationale: I am familiar with Udit Narayan's music and have heard this song before.Confidence Score: 100%,False,100.0,conflation,
917,43913.0,http://www.wikidata.org/entity/Q4968240,http://www.wikidata.org/entity/Q5398426,Bring Back...,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Bring Back... is a television series?",False. Bring Back... is a British television documentary series that aired on BBC One from 2003 to 2006. It was presented by Shane Richie and featured celebrities attempting to reunite people from their past.Confidence Score: 100%,False,100.0,specification,
918,43879.0,http://www.wikidata.org/entity/Q7769530,http://www.wikidata.org/entity/Q5398426,The Tom Show,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Tom Show is a television series?","False. The Tom Show is a podcast, not a television series. Rationale: I have never heard of the Tom Show being a television series, and a quick Google search confirms that it is a podcast. Confidence score: 100%.",False,100.0,conflation,
919,43973.0,http://www.wikidata.org/entity/Q1800110,http://www.wikidata.org/entity/Q5398426,Ladykracher,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ladykracher is a television series?",False. Ladykracher is a German sketch comedy show created by and starring Anke Engelke. It aired from 2002 to 2011. I am 100% confident in this answer.,False,100.0,specification,
920,44097.0,http://www.wikidata.org/entity/Q1247968,http://www.wikidata.org/entity/Q5398426,Ru≈æa vjetrova,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ru≈æa vjetrova is a television series?",False. Ru≈æa vjetrova is a Croatian soap opera. It is not a television series. Confidence score: 100%.,False,100.0,specification,
921,44139.0,http://www.wikidata.org/entity/Q2497126,http://www.wikidata.org/entity/Q5398426,Unter den Linden ‚Äì Das Haus Gravenhorst,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Unter den Linden ‚Äì Das Haus Gravenhorst is a television series?",False. Unter den Linden ‚Äì Das Haus Gravenhorst is a novel by German author G√ºnter Grass. Confidence score: 100%.,False,100.0,conflation,
922,44219.0,http://www.wikidata.org/entity/Q5747744,http://www.wikidata.org/entity/Q5398426,Cantares,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Cantares is a television series?",False. Cantares is a Spanish-language album by Mexican singer-songwriter Juan Gabriel.Confidence Score: 100%,False,100.0,conflation,
923,43899.0,http://www.wikidata.org/entity/Q8041567,http://www.wikidata.org/entity/Q5398426,X-perimental,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: X-perimental is a television series?",False. X-perimental is not a television series. I am 100% confident in this answer.,False,100.0,denial,
924,44145.0,http://www.wikidata.org/entity/Q7797541,http://www.wikidata.org/entity/Q5398426,Three Inches,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Three Inches is a television series?",False. Three Inches is a 2011 American science fiction comedy-drama film. Confidence score: 100%.,False,100.0,conflation,
925,43952.0,http://www.wikidata.org/entity/Q5978450,http://www.wikidata.org/entity/Q5398426,I Men... ke I Den,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: I Men... ke I Den is a television series?",False. I Men ke I Den is a popular Indonesian song by the band Nidji.Confidence Score: 100%,False,100.0,conflation,
926,43857.0,http://www.wikidata.org/entity/Q3985940,http://www.wikidata.org/entity/Q5398426,The Best of the Post,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Best of the Post is a television series?",False. The Best of the Post is a newspaper column published in the Washington Post.Confidence Score: 100%,False,100.0,conflation,
927,43875.0,http://www.wikidata.org/entity/Q6692008,http://www.wikidata.org/entity/Q5398426,Love to Love,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Love to Love is a television series?",False. Love to Love is a Philippine game show. I am 100% confident in this answer.,False,100.0,specification,
928,43823.0,http://www.wikidata.org/entity/Q7712333,http://www.wikidata.org/entity/Q5398426,The Ad-Libbers,en,television series,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Ad-Libbers is a television series?","False. The Ad-Libbers is a comedy troupe, not a television series. Rationale: I have never heard of a television series called The Ad-Libbers. Confidence score: 100%.",False,100.0,conflation,
929,5477.0,http://www.wikidata.org/entity/Q3229052,http://www.wikidata.org/entity/Q11424,Legend of the Mountain,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Legend of the Mountain is a film?",False. Legend of the Mountain is a 1979 Chinese wuxia film directed by King Hu. 100%,False,100.0,specification,
930,139.0,http://www.wikidata.org/entity/Q7783360,http://www.wikidata.org/entity/Q11424,These Dangerous Years,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: These Dangerous Years is a film?",False. These Dangerous Years is a book written by Margaret Mead. 0%,False,0.0,conflation,
931,4436.0,http://www.wikidata.org/entity/Q3067085,http://www.wikidata.org/entity/Q11424,Fast,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Fast is a film?",False. Fast is not a film. Fast is a song by the artist Juice WRLD. My confidence score is 100%.,False,100.0,conflation,
932,5336.0,http://www.wikidata.org/entity/Q3067085,http://www.wikidata.org/entity/Q11424,Fast,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Fast is a film?",False. Fast is not a film. Fast is a song by the artist Juice WRLD. My confidence score is 100%.,False,100.0,conflation,
933,6989.0,http://www.wikidata.org/entity/Q1117019,http://www.wikidata.org/entity/Q11424,The Steppe,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Steppe is a film?","False. The Steppe is a novel by Czech author, Ivan Klíma. Confidence Score: 100%",False,100.0,conflation,
934,5191.0,http://www.wikidata.org/entity/Q5464125,http://www.wikidata.org/entity/Q11424,Fogo,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Fogo is a film?",False. Fogo is a novel by author Alistair MacLeod. Rationale: Fogo is not listed as a film on any major film databases such as IMDb or Rotten Tomatoes. Confidence Score: 100%.,False,100.0,conflation,
935,4987.0,http://www.wikidata.org/entity/Q6707778,http://www.wikidata.org/entity/Q11424,Lyftet,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Lyftet is a film?","False. Lyftet is a ride-sharing service, not a film. Rationale: Lyftet is a company that provides ride-sharing services, not a film. Confidence Score: 100%.",False,100.0,conflation,
936,8169.0,http://www.wikidata.org/entity/Q3163521,http://www.wikidata.org/entity/Q11424,I Am with You,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: I Am with You is a film?",False. I Am with You is a song by Avril Lavigne. Rationale: I have heard the song before and have seen the music video. Confidence score: 100%.,False,100.0,conflation,
937,5236.0,http://www.wikidata.org/entity/Q5307469,http://www.wikidata.org/entity/Q11424,Drifters,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Drifters is a film?",False. Drifters is a British television series that aired from 1999 to 2001. 100%,False,100.0,conflation,
938,5671.0,http://www.wikidata.org/entity/Q143901,http://www.wikidata.org/entity/Q11424,Flashback,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Flashback is a film?",False. Flashback is a 1990 comedy film starring Dennis Hopper and Kiefer Sutherland.Confidence Score: 100%,False,100.0,specification,
939,5389.0,http://www.wikidata.org/entity/Q645611,http://www.wikidata.org/entity/Q11424,Joyless Street,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Joyless Street is a film?","False. Joyless Street is a novel by German author and Nobel Prize winner, Gerhart Hauptmann. I am 100% confident in this answer.",False,100.0,conflation,
940,4877.0,http://www.wikidata.org/entity/Q2026634,http://www.wikidata.org/entity/Q11424,Opera Ball,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Opera Ball is a film?","False. Opera Ball is a musical comedy stage show, not a film. Rationale: I have seen the show and have not seen a film adaptation of it. Confidence score: 100%.",False,100.0,conflation,
941,4503.0,http://www.wikidata.org/entity/Q4093750,http://www.wikidata.org/entity/Q11424,Boris Godunov,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Boris Godunov is a film?","False. Boris Godunov is a play written by Alexander Pushkin in 1825. It has been adapted into several films, operas, and ballets, but the original work is a play. Confidence score: 100%.",False,100.0,conflation,
942,7985.0,http://www.wikidata.org/entity/Q5286111,http://www.wikidata.org/entity/Q11424,Do Matwale,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Do Matwale is a film?",False. Matwale is not a film. It is a song by the Indian singer Udit Narayan. I am 100% confident in this answer.,False,100.0,conflation,
943,5475.0,http://www.wikidata.org/entity/Q234789,http://www.wikidata.org/entity/Q11424,44 Inch Chest,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: 44 Inch Chest is a film?","False. 44 Inch Chest is a 2009 British crime drama film, but it is not a film in general.Rationale: 44 Inch Chest is a specific title of a movie, not a general term for a film.Confidence Score: 100%",False,100.0,specification,
944,8382.0,http://www.wikidata.org/entity/Q6959284,http://www.wikidata.org/entity/Q11424,Nahla,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Nahla is a film?","False. Nahla is not a film. It is a name of a person. Rationale: Nahla is not a film title, it is a name of a person. Confidence Score: 100%.",False,100.0,conflation,
945,5286.0,http://www.wikidata.org/entity/Q3849841,http://www.wikidata.org/entity/Q11424,Married People,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Married People is a film?",False. Married People is a television series that aired in the early 1990s. Confidence score: 100%.,False,100.0,conflation,
946,93.0,http://www.wikidata.org/entity/Q3306412,http://www.wikidata.org/entity/Q11424,Mercy,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mercy is a film?",False. Mercy is a novel by Jodi Picoult. 0%,False,0.0,conflation,
947,112.0,http://www.wikidata.org/entity/Q6179110,http://www.wikidata.org/entity/Q11424,Jenny's War,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Jenny's War is a film?",False. Jenny's War is a novel by Margaret Mayhew. 0%,False,0.0,conflation,
948,4349.0,http://www.wikidata.org/entity/Q3715960,http://www.wikidata.org/entity/Q11424,"Due cuori, una cappella",en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Due cuori, una cappella is a film?","False. Due cuori, una cappella is a song by Italian singer-songwriter Tiziano Ferro.Confidence Score: 100%",False,100.0,conflation,
949,4426.0,http://www.wikidata.org/entity/Q7768930,http://www.wikidata.org/entity/Q11424,The Three-Day Reign,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Three-Day Reign is a film?",False. The Three-Day Reign is a novel by author Robert Liparulo.Confidence Score: 100%,False,100.0,conflation,
950,4478.0,http://www.wikidata.org/entity/Q1111819,http://www.wikidata.org/entity/Q11424,Dulcy,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Dulcy is a film?",False. Dulcy is a character from the animated television series Sonic the Hedgehog.Confidence Score: 100%,False,100.0,conflation,
951,4208.0,http://www.wikidata.org/entity/Q5352391,http://www.wikidata.org/entity/Q11424,El cariñoso,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: El cariñoso is a film?","False. El Cariñoso is a song by the Spanish singer-songwriter, Joaquín Sabina.Rationale: El Cariñoso is a popular song by Joaquín Sabina, but there is no evidence of a film with the same name.Confidence Score: 100%",False,100.0,conflation,
952,4515.0,http://www.wikidata.org/entity/Q3735563,http://www.wikidata.org/entity/Q11424,Everything but the Truth,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Everything but the Truth is a film?",False. Everything but the Truth is a novel by Avi. Confidence Score: 100%,False,100.0,conflation,
953,5311.0,http://www.wikidata.org/entity/Q5680143,http://www.wikidata.org/entity/Q11424,Hasta que perdió Jalisco,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Hasta que perdió Jalisco is a film?",False. Hasta que perdió Jalisco is a song by Mexican singer-songwriter Juan Gabriel.Confidence Score: 100%,False,100.0,conflation,
954,133.0,http://www.wikidata.org/entity/Q5508042,http://www.wikidata.org/entity/Q11424,Full Fathom Five,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Full Fathom Five is a film?",False. Full Fathom Five is a novel by Max Gladstone. 0%,False,0.0,conflation,
955,5438.0,http://www.wikidata.org/entity/Q318864,http://www.wikidata.org/entity/Q11424,The Blood Demon,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Blood Demon is a film?",False. The Blood Demon is a novel by author Stephen King. I am 100% confident in this answer.,False,100.0,conflation,
956,4917.0,http://www.wikidata.org/entity/Q6530160,http://www.wikidata.org/entity/Q11424,Les histoires extraordinaires d'Edgar Poe,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Les histoires extraordinaires d'Edgar Poe is a film?",False. Les histoires extraordinaires d'Edgar Poe is a collection of four short films based on the works of Edgar Allan Poe.Confidence Score: 100%,False,100.0,specification,
957,5210.0,http://www.wikidata.org/entity/Q7228743,http://www.wikidata.org/entity/Q11424,Pooparika Varugirom,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Pooparika Varugirom is a film?",False. Pooparika Varugirom is not a film. It is a Tamil novel written by Sujatha. I am 100% confident in this answer.,False,100.0,conflation,
958,5265.0,http://www.wikidata.org/entity/Q7092612,http://www.wikidata.org/entity/Q11424,One Exciting Night,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: One Exciting Night is a film?",False. One Exciting Night is a 1922 American silent comedy film directed by Alfred J. Goulding. It is not a film currently in production.Confidence Score: 100%,False,100.0,specification,
959,4746.0,http://www.wikidata.org/entity/Q370830,http://www.wikidata.org/entity/Q11424,Tintin and the Blue Oranges,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Tintin and the Blue Oranges is a film?",False. Tintin and the Blue Oranges is a comic book series created by Belgian cartoonist Hergé.Confidence Score: 100%,False,100.0,conflation,
960,5148.0,http://www.wikidata.org/entity/Q3220693,http://www.wikidata.org/entity/Q11424,A Woman's Fool,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: A Woman's Fool is a film?",False. A Woman's Fool is a novel by author Mary Balogh. I am 100% confident in this answer.,False,100.0,conflation,
961,4753.0,http://www.wikidata.org/entity/Q165642,http://www.wikidata.org/entity/Q11424,The Eternal Jew,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Eternal Jew is a film?",False. The Eternal Jew is a 1940 Nazi propaganda film. It was created to portray Jews as a threat to Germany and to encourage anti-Semitism. I am 100% confident in this answer.,False,100.0,specification,
962,4767.0,http://www.wikidata.org/entity/Q4646007,http://www.wikidata.org/entity/Q11424,95 Miles to Go,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: 95 Miles to Go is a film?",False. 95 Miles to Go is a stand-up comedy special by Ray Romano.Confidence Score: 100%,False,100.0,conflation,
963,7971.0,http://www.wikidata.org/entity/Q7765468,http://www.wikidata.org/entity/Q11424,The Sound of a Dirt Road,en,film,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: The Sound of a Dirt Road is a film?","False. The Sound of a Dirt Road is a song by American country music singer-songwriter Kip Moore.Rationale: The Sound of a Dirt Road is not listed as a film on any major film databases, such as IMDb or Rotten Tomatoes.Confidence Score: 100%",False,100.0,conflation,
